id,deeplink_href,thumbnail_img_src,title,has_motiv,has_glitzer,geschlecht,shop,colors_palette_id,is_primary,R,G,B,H,S,V,HEX,name_de,name_en,parent_name_de_2, R_palette, G_palette, B_palette, H_palette, S_palette, V_palette, weight_parent_color
32,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-surf-print-735675697/#variationId=735675700,https://i.otto.de/i/otto/28443119?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Surf-Print??,1,0,m,otto,139,0,245,249,249,180,2,98,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,0.5
32,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-surf-print-735675697/#variationId=735675700,https://i.otto.de/i/otto/28443119?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Surf-Print??,1,0,m,otto,113,1,176,216,221,187,20,87,#b0e0e6,Taubenblau,powderblue,tuerkis,176,224,230,187,23,90,0.5
33,https://www.otto.de/p/name-it-gestreiftes-minnie-mouse-t-shirt-702072761/#variationId=702072762,https://i.otto.de/i/otto/26665590?$001PICT36$,name it Gestreiftes Minnie Mouse T-Shirt,1,1,f,otto,26,0,158,151,153,343,4,62,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
33,https://www.otto.de/p/name-it-gestreiftes-minnie-mouse-t-shirt-702072761/#variationId=702072762,https://i.otto.de/i/otto/26665590?$001PICT36$,name it Gestreiftes Minnie Mouse T-Shirt,1,1,f,otto,8,0,56,51,50,10,11,22,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
33,https://www.otto.de/p/name-it-gestreiftes-minnie-mouse-t-shirt-702072761/#variationId=702072762,https://i.otto.de/i/otto/26665590?$001PICT36$,name it Gestreiftes Minnie Mouse T-Shirt,1,1,f,otto,2,1,234,218,206,26,12,92,#faebd7,Antikweiss,antiquewhite,beige,250,235,215,34,14,98,0.25
33,https://www.otto.de/p/name-it-gestreiftes-minnie-mouse-t-shirt-702072761/#variationId=702072762,https://i.otto.de/i/otto/26665590?$001PICT36$,name it Gestreiftes Minnie Mouse T-Shirt,1,1,f,otto,33,1,226,170,152,15,33,89,#e9967a,dunkle Lachsfarbe,darksalmon,rosa,233,150,122,15,48,91,0.25
34,https://www.otto.de/p/name-it-kapuzen-oberteil-mit-langen-aermeln-672090165/#variationId=672090167,https://i.otto.de/i/otto/24315602?$001PICT36$,name it Kapuzen Oberteil mit langen Ärmeln,0,0,m,otto,139,0,240,235,232,23,3,94,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,0.5
34,https://www.otto.de/p/name-it-kapuzen-oberteil-mit-langen-aermeln-672090165/#variationId=672090167,https://i.otto.de/i/otto/24315602?$001PICT36$,name it Kapuzen Oberteil mit langen Ärmeln,0,0,m,otto,124,1,195,194,188,51,4,76,#c0c0c0,Silber,silver,grau,192,192,192,0,0,75,0.25
34,https://www.otto.de/p/name-it-kapuzen-oberteil-mit-langen-aermeln-672090165/#variationId=672090167,https://i.otto.de/i/otto/24315602?$001PICT36$,name it Kapuzen Oberteil mit langen Ärmeln,0,0,m,otto,13,1,236,202,120,42,49,93,#deb887,Gelbbraun,burlywood,braun,222,184,135,34,39,87,0.25
35,https://www.otto.de/p/roxy-longsleeve-scat-singing-621529819/#variationId=621529822,https://i.otto.de/i/otto/20020327?$001PICT36$,Roxy Longsleeve ??Scat Singing??,1,0,f,otto,120,0,226,160,88,31,61,89,#f4a460,Sandbraun,sandybrown,braun,244,164,96,28,61,96,0.5
35,https://www.otto.de/p/roxy-longsleeve-scat-singing-621529819/#variationId=621529822,https://i.otto.de/i/otto/20020327?$001PICT36$,Roxy Longsleeve ??Scat Singing??,1,0,f,otto,47,1,220,218,217,20,1,86,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
35,https://www.otto.de/p/roxy-longsleeve-scat-singing-621529819/#variationId=621529822,https://i.otto.de/i/otto/20020327?$001PICT36$,Roxy Longsleeve ??Scat Singing??,1,0,f,otto,41,1,92,89,93,285,4,36,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.25
36,https://www.otto.de/p/name-it-glitzer-oberteil-mit-langen-aermeln-668017571/#variationId=668017573,https://i.otto.de/i/otto/23688897?$001PICT36$,name it Glitzer Oberteil mit langen Ärmeln,0,1,f,otto,41,0,96,102,111,216,14,44,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.5
36,https://www.otto.de/p/name-it-glitzer-oberteil-mit-langen-aermeln-668017571/#variationId=668017573,https://i.otto.de/i/otto/23688897?$001PICT36$,name it Glitzer Oberteil mit langen Ärmeln,0,1,f,otto,117,1,8,81,185,215,96,73,#4169e1,Koenigsblau,royalblue,blau,65,105,225,225,71,88,0.5
37,https://www.otto.de/p/next-t-shirt-719690802/#variationId=719690803,https://i.otto.de/i/otto/27528794?$001PICT36$,Next T-Shirt,1,0,f,otto,123,0,163,83,58,14,64,64,#a0522d,Siennaerde,sienna,braun,160,82,45,19,72,63,0.25
37,https://www.otto.de/p/next-t-shirt-719690802/#variationId=719690803,https://i.otto.de/i/otto/27528794?$001PICT36$,Next T-Shirt,1,0,f,otto,29,0,95,97,54,63,44,38,#556b2f,dunkles Olivgruen,darkolivegreen,gruen,85,107,47,82,56,42,0.25
37,https://www.otto.de/p/next-t-shirt-719690802/#variationId=719690803,https://i.otto.de/i/otto/27528794?$001PICT36$,Next T-Shirt,1,0,f,otto,128,1,238,230,231,353,3,93,#fffafa,Schneeweiss,snow,weiss,255,250,250,0,2,100,0.5
38,https://www.otto.de/p/jack-wolfskin-t-shirt-brand-t-girls-677536669/#variationId=677536675,https://i.otto.de/i/otto/24443244?$001PICT36$,Jack Wolfskin T-Shirt ??BRAND T GIRLS??,1,1,f,otto,75,0,136,132,170,246,22,67,#778899,helles Schiefergrau,lightslategrey,grau,119,136,153,210,22,60,0.25
38,https://www.otto.de/p/jack-wolfskin-t-shirt-brand-t-girls-677536669/#variationId=677536675,https://i.otto.de/i/otto/24443244?$001PICT36$,Jack Wolfskin T-Shirt ??BRAND T GIRLS??,1,1,f,otto,107,0,214,135,160,341,37,84,#db7093,blasses Violettrot,palevioletred,rosa,219,112,147,340,49,86,0.25
38,https://www.otto.de/p/jack-wolfskin-t-shirt-brand-t-girls-677536669/#variationId=677536675,https://i.otto.de/i/otto/24443244?$001PICT36$,Jack Wolfskin T-Shirt ??BRAND T GIRLS??,1,1,f,otto,92,1,41,48,64,222,36,25,#191970,Mitternachtsblau,midnightblue,blau,25,25,112,240,78,44,0.5
39,https://www.otto.de/p/arizona-langarmshirt-mit-paillettenstickerei-477778680/#variationId=477778593,https://i.otto.de/i/otto/19156587?$001PICT36$,Arizona Langarmshirt mit Paillettenstickerei,0,1,f,otto,26,1,180,174,176,340,3,71,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,1
40,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-surf-print-735675697/#variationId=735675700,https://i.otto.de/i/otto/28944838?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Surf-Print??,1,0,m,otto,33,0,208,145,108,22,48,82,#e9967a,dunkle Lachsfarbe,darksalmon,rosa,233,150,122,15,48,91,0.5
40,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-surf-print-735675697/#variationId=735675700,https://i.otto.de/i/otto/28944838?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Surf-Print??,1,0,m,otto,36,1,56,77,68,154,27,30,#2f4f4f,dunkles Schiefergrau,darkslategrey,grau,47,79,79,180,41,31,0.5
41,https://www.otto.de/p/bench-langarmshirt-mit-alloverdruck-568847426/#variationId=568847443,https://i.otto.de/i/otto/19158843?$001PICT36$,Bench. Langarmshirt mit Alloverdruck,1,0,f,otto,51,0,151,145,141,24,7,59,808080,Grau,gray ,grau,128,128,128,0,0,50,0.5
41,https://www.otto.de/p/bench-langarmshirt-mit-alloverdruck-568847426/#variationId=568847443,https://i.otto.de/i/otto/19158843?$001PICT36$,Bench. Langarmshirt mit Alloverdruck,1,0,f,otto,132,1,82,122,123,181,33,48,#008080,Krickentengruen,teal,tuerkis,0,128,128,180,100,50,0.5
42,https://www.otto.de/p/lego-wear-t-shirt-thomas-418-text-ninja-masters-of-spinjitzu-692039774/#variationId=692041007,https://i.otto.de/i/otto/25899029?$001PICT36$,"""LEGO?? Wear T-Shirt ??THOMAS 418?? Text """"Ninja - Masters of Spinjitzu""""""",1,0,m,otto,92,0,9,48,73,203,88,29,#191970,Mitternachtsblau,midnightblue,blau,25,25,112,240,78,44,0.5
42,https://www.otto.de/p/lego-wear-t-shirt-thomas-418-text-ninja-masters-of-spinjitzu-692039774/#variationId=692041007,https://i.otto.de/i/otto/25899029?$001PICT36$,"""LEGO?? Wear T-Shirt ??THOMAS 418?? Text """"Ninja - Masters of Spinjitzu""""""",1,0,m,otto,83,1,65,191,161,166,66,75,#66cdaa,mittleres Aquamarin,mediumaquamarine,tuerkis,102,205,170,160,50,80,0.5
43,https://www.otto.de/p/name-it-slim-fit-t-shirt-mit-langen-aermeln-704506377/#variationId=704506378,https://i.otto.de/i/otto/26753082?$001PICT36$,name it Slim Fit T-Shirt mit langen Ärmeln,1,0,m,otto,47,0,225,225,224,60,0,88,#dcdcdc,Gainsboro,gainsboro,grau,220,220,220,0,0,86,0.25
43,https://www.otto.de/p/name-it-slim-fit-t-shirt-mit-langen-aermeln-704506377/#variationId=704506378,https://i.otto.de/i/otto/26753082?$001PICT36$,name it Slim Fit T-Shirt mit langen Ärmeln,1,0,m,otto,8,0,50,46,48,330,8,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
43,https://www.otto.de/p/name-it-slim-fit-t-shirt-mit-langen-aermeln-704506377/#variationId=704506378,https://i.otto.de/i/otto/26753082?$001PICT36$,name it Slim Fit T-Shirt mit langen Ärmeln,1,0,m,otto,41,1,129,111,77,39,40,51,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.5
44,https://www.otto.de/p/name-it-minnie-mouse-t-shirt-684150400/#variationId=684150404,https://i.otto.de/i/otto/24973730?$001PICT36$,name it Minnie Mouse T-Shirt,1,1,f,otto,24,0,151,117,69,35,54,59,#b8860b,dunkle Goldrutenfarbe,darkgoldenrod,gelb,184,134,11,43,94,72,0.25
44,https://www.otto.de/p/name-it-minnie-mouse-t-shirt-684150400/#variationId=684150404,https://i.otto.de/i/otto/24973730?$001PICT36$,name it Minnie Mouse T-Shirt,1,1,f,otto,8,0,50,45,40,30,20,20,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
44,https://www.otto.de/p/name-it-minnie-mouse-t-shirt-684150400/#variationId=684150404,https://i.otto.de/i/otto/24973730?$001PICT36$,name it Minnie Mouse T-Shirt,1,1,f,otto,124,1,184,183,176,53,4,72,#c0c0c0,Silber,silver,grau,192,192,192,0,0,75,0.5
45,https://www.otto.de/p/name-it-smiley-t-shirt-mit-langen-aermeln-712028650/#variationId=712028850,https://i.otto.de/i/otto/27286616?$001PICT36$,name it Smiley T-Shirt mit langen Ärmeln,1,1,f,otto,20,0,182,70,76,357,62,71,#dc143c,Karmesinrot,crimson,rot,220,20,60,348,91,86,0.25
45,https://www.otto.de/p/name-it-smiley-t-shirt-mit-langen-aermeln-712028650/#variationId=712028850,https://i.otto.de/i/otto/27286616?$001PICT36$,name it Smiley T-Shirt mit langen Ärmeln,1,1,f,otto,116,0,188,140,148,350,26,74,#bc8f8f,rosiges Braun,rosybrown,rosa,188,143,143,0,24,74,0.25
45,https://www.otto.de/p/name-it-smiley-t-shirt-mit-langen-aermeln-712028650/#variationId=712028850,https://i.otto.de/i/otto/27286616?$001PICT36$,name it Smiley T-Shirt mit langen Ärmeln,1,1,f,otto,8,1,27,31,43,225,37,17,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
46,https://www.otto.de/p/paw-patrol-t-shirt-625852010/#variationId=625876216,https://i.otto.de/i/otto/22041832?$001PICT36$,PAW PATROL T-Shirt,1,1,f,otto,73,0,49,171,164,177,71,67,#20b2aa,helles Seegruen,lightseagreen,tuerkis,32,178,170,177,82,70,0.25
46,https://www.otto.de/p/paw-patrol-t-shirt-625852010/#variationId=625876216,https://i.otto.de/i/otto/22041832?$001PICT36$,PAW PATROL T-Shirt,1,1,f,otto,120,0,217,150,97,27,55,85,#f4a460,Sandbraun,sandybrown,braun,244,164,96,28,61,96,0.25
46,https://www.otto.de/p/paw-patrol-t-shirt-625852010/#variationId=625876216,https://i.otto.de/i/otto/22041832?$001PICT36$,PAW PATROL T-Shirt,1,1,f,otto,107,1,216,92,122,345,57,85,#db7093,blasses Violettrot,palevioletred,rosa,219,112,147,340,49,86,0.5
47,https://www.otto.de/p/hello-kitty-t-shirt-mit-hello-kitty-glitzerdruck-626361752/#variationId=626361843,https://i.otto.de/i/otto/22041814?$001PICT36$,Hello Kitty T-Shirt mit Hello Kitty Glitzerdruck,1,1,f,otto,116,0,202,132,143,351,35,79,#bc8f8f,rosiges Braun,rosybrown,rosa,188,143,143,0,24,74,0.25
47,https://www.otto.de/p/hello-kitty-t-shirt-mit-hello-kitty-glitzerdruck-626361752/#variationId=626361843,https://i.otto.de/i/otto/22041814?$001PICT36$,Hello Kitty T-Shirt mit Hello Kitty Glitzerdruck,1,1,f,otto,48,0,239,236,243,266,3,95,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.25
47,https://www.otto.de/p/hello-kitty-t-shirt-mit-hello-kitty-glitzerdruck-626361752/#variationId=626361843,https://i.otto.de/i/otto/22041814?$001PICT36$,Hello Kitty T-Shirt mit Hello Kitty Glitzerdruck,1,1,f,otto,111,1,240,194,203,348,19,94,#ffc0cb,Rosa,pink,rosa,255,192,203,350,25,100,0.5
48,https://www.otto.de/p/kidoki-langarmshirt-druck-einhorn-mit-glitzerdetails-596844335/#variationId=596546546,https://i.otto.de/i/otto/20089152?$001PICT36$,"""Kidoki Langarmshirt Druck """"Einhorn"""" mit Glitzerdetails""",1,1,f,otto,112,0,242,154,202,327,36,95,#dda0dd,Pflaume,plum,lila,221,160,221,300,28,87,0.25
48,https://www.otto.de/p/kidoki-langarmshirt-druck-einhorn-mit-glitzerdetails-596844335/#variationId=596546546,https://i.otto.de/i/otto/20089152?$001PICT36$,"""Kidoki Langarmshirt Druck """"Einhorn"""" mit Glitzerdetails""",1,1,f,otto,113,0,156,216,217,181,28,85,#b0e0e6,Taubenblau,powderblue,tuerkis,176,224,230,187,23,90,0.25
48,https://www.otto.de/p/kidoki-langarmshirt-druck-einhorn-mit-glitzerdetails-596844335/#variationId=596546546,https://i.otto.de/i/otto/20089152?$001PICT36$,"""Kidoki Langarmshirt Druck """"Einhorn"""" mit Glitzerdetails""",1,1,f,otto,48,1,234,233,240,249,3,94,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
49,https://www.otto.de/p/arizona-langarmshirt-mit-paillettenstickerei-477778680/#variationId=477778593,https://i.otto.de/i/otto/18375098?$001PICT36$,Arizona Langarmshirt mit Paillettenstickerei,0,1,f,otto,139,1,237,237,241,240,2,95,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,1
50,https://www.otto.de/p/kidsworld-t-shirt-sonnenbrille-als-applikation-595262015/#variationId=595262733,https://i.otto.de/i/otto/20061297?$001PICT36$,KIDSWORLD T-Shirt ??Sonnenbrille?? als Applikation,1,0,m,otto,8,0,43,38,44,290,14,17,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
50,https://www.otto.de/p/kidsworld-t-shirt-sonnenbrille-als-applikation-595262015/#variationId=595262733,https://i.otto.de/i/otto/20061297?$001PICT36$,KIDSWORLD T-Shirt ??Sonnenbrille?? als Applikation,1,0,m,otto,48,1,230,230,240,240,4,94,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
51,https://www.otto.de/p/name-it-print-t-shirt-711915184/#variationId=711915185,https://i.otto.de/i/otto/27282678?$001PICT36$,name it Print T-Shirt,1,0,m,otto,26,0,164,164,156,60,5,64,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
51,https://www.otto.de/p/name-it-print-t-shirt-711915184/#variationId=711915185,https://i.otto.de/i/otto/27282678?$001PICT36$,name it Print T-Shirt,1,0,m,otto,41,0,99,100,89,65,11,39,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.25
51,https://www.otto.de/p/name-it-print-t-shirt-711915184/#variationId=711915185,https://i.otto.de/i/otto/27282678?$001PICT36$,name it Print T-Shirt,1,0,m,otto,139,1,238,238,237,60,0,93,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,0.5
52,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-lama-print-709195630/#variationId=709195636,https://i.otto.de/i/otto/27439865?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Lama-Print??,1,0,f,otto,71,0,243,173,165,6,32,95,#ffb6c1,Hellrosa,lightpink,rosa,255,182,193,351,29,100,0.25
52,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-lama-print-709195630/#variationId=709195636,https://i.otto.de/i/otto/27439865?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Lama-Print??,1,0,f,otto,69,0,224,212,204,24,9,88,#d3d3d3,Hellgrau,lightgray,grau,211,211,211,0,0,83,0.25
52,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-lama-print-709195630/#variationId=709195636,https://i.otto.de/i/otto/27439865?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Lama-Print??,1,0,f,otto,139,1,238,234,234,0,2,93,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,0.5
53,https://www.otto.de/p/name-it-print-t-shirt-711915184/#variationId=711915185,https://i.otto.de/i/otto/27282683?$001PICT36$,name it Print T-Shirt,1,0,m,otto,41,0,80,78,74,40,8,31,#696969,Dunkelgrau,dimgrey,grau,105,105,105,0,0,41,0.25
53,https://www.otto.de/p/name-it-print-t-shirt-711915184/#variationId=711915185,https://i.otto.de/i/otto/27282683?$001PICT36$,name it Print T-Shirt,1,0,m,otto,26,0,159,158,143,56,10,62,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
53,https://www.otto.de/p/name-it-print-t-shirt-711915184/#variationId=711915185,https://i.otto.de/i/otto/27282683?$001PICT36$,name it Print T-Shirt,1,0,m,otto,124,1,193,191,194,280,2,76,#c0c0c0,Silber,silver,grau,192,192,192,0,0,75,0.5
54,https://www.otto.de/p/name-it-nitmusic-viv-oberteil-mit-kurzen-aermeln-667896193/#variationId=667896194,https://i.otto.de/i/otto/23684013?$001PICT36$,name it nitmusic viv Oberteil mit kurzen Ärmeln,1,1,f,otto,26,0,161,157,161,300,2,63,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
54,https://www.otto.de/p/name-it-nitmusic-viv-oberteil-mit-kurzen-aermeln-667896193/#variationId=667896194,https://i.otto.de/i/otto/23684013?$001PICT36$,name it nitmusic viv Oberteil mit kurzen Ärmeln,1,1,f,otto,12,0,144,54,67,351,63,56,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.25
54,https://www.otto.de/p/name-it-nitmusic-viv-oberteil-mit-kurzen-aermeln-667896193/#variationId=667896194,https://i.otto.de/i/otto/23684013?$001PICT36$,name it nitmusic viv Oberteil mit kurzen Ärmeln,1,1,f,otto,48,1,241,241,245,240,2,96,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
55,https://www.otto.de/p/tom-tailor-t-shirt-gestreiftes-t-shirt-mit-surf-print-738851057/#variationId=738851058,https://i.otto.de/i/otto/28568197?$001PICT36$,TOM TAILOR T-Shirt ??Gestreiftes T-Shirt mit Surf-Print??,1,0,m,otto,14,0,129,166,167,182,23,65,#5f9ea0,Kadettenblau,cadetblue,tuerkis,95,158,160,182,41,63,0.25
55,https://www.otto.de/p/tom-tailor-t-shirt-gestreiftes-t-shirt-mit-surf-print-738851057/#variationId=738851058,https://i.otto.de/i/otto/28568197?$001PICT36$,TOM TAILOR T-Shirt ??Gestreiftes T-Shirt mit Surf-Print??,1,0,m,otto,34,0,175,194,160,94,18,76,#8fbc8f,dunkles Seegruen,darkseagreen,gruen,143,188,143,120,24,74,0.25
55,https://www.otto.de/p/tom-tailor-t-shirt-gestreiftes-t-shirt-mit-surf-print-738851057/#variationId=738851058,https://i.otto.de/i/otto/28568197?$001PICT36$,TOM TAILOR T-Shirt ??Gestreiftes T-Shirt mit Surf-Print??,1,0,m,otto,113,1,197,222,216,166,11,87,#b0e0e6,Taubenblau,powderblue,tuerkis,176,224,230,187,23,90,0.5
56,https://www.otto.de/p/arizona-langarmshirt-mit-paillettenstickerei-477778680/#variationId=477778593,https://i.otto.de/i/otto/19156600?$001PICT36$,Arizona Langarmshirt mit Paillettenstickerei,0,1,f,otto,8,1,47,49,66,234,29,26,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,1
57,https://www.otto.de/p/paw-patrol-langarmshirt-mit-paw-patrol-wendepaillettenmotiv-668425251/#variationId=668425824,https://i.otto.de/i/otto/27790993?$001PICT36$,PAW PATROL Langarmshirt mit Paw Patrol Wendepaillettenmotiv,1,1,f,otto,107,0,190,101,134,338,47,75,#db7093,blasses Violettrot,palevioletred,rosa,219,112,147,340,49,86,0.25
57,https://www.otto.de/p/paw-patrol-langarmshirt-mit-paw-patrol-wendepaillettenmotiv-668425251/#variationId=668425824,https://i.otto.de/i/otto/27790993?$001PICT36$,PAW PATROL Langarmshirt mit Paw Patrol Wendepaillettenmotiv,1,1,f,otto,110,0,176,138,111,25,37,69,#cd853f,Peru,Peru,braun,205,133,63,30,69,80,0.25
57,https://www.otto.de/p/paw-patrol-langarmshirt-mit-paw-patrol-wendepaillettenmotiv-668425251/#variationId=668425824,https://i.otto.de/i/otto/27790993?$001PICT36$,PAW PATROL Langarmshirt mit Paw Patrol Wendepaillettenmotiv,1,1,f,otto,71,1,225,157,172,347,30,88,#ffb6c1,Hellrosa,lightpink,rosa,255,182,193,351,29,100,0.5
58,https://www.otto.de/p/kidoki-langarmshirt-mit-chiffon-volants-vorn-578975273/#variationId=578976260,https://i.otto.de/i/otto/19544700?$001PICT36$,Kidoki Langarmshirt mit Chiffon-Volants vorn,0,0,f,otto,139,1,232,232,235,240,1,92,#f5f5f5,rauchfarben,whitesmoke,grau,245,245,245,0,0,96,1
59,https://www.otto.de/p/spieth-wensky-trachtenshirt-kinder-in-poloshirt-style-557691793/#variationId=557688591,https://i.otto.de/i/otto/17213356?$001PICT36$,Spieth & Wensky Trachtenshirt Kinder in Poloshirt-Style,1,0,m,otto,1,0,227,234,236,193,4,93,#f0f8ff,eisfarben,aliceblue,weiss,240,248,255,208,6,100,0.25
59,https://www.otto.de/p/spieth-wensky-trachtenshirt-kinder-in-poloshirt-style-557691793/#variationId=557688591,https://i.otto.de/i/otto/17213356?$001PICT36$,Spieth & Wensky Trachtenshirt Kinder in Poloshirt-Style,1,0,m,otto,8,0,16,38,45,194,64,18,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
59,https://www.otto.de/p/spieth-wensky-trachtenshirt-kinder-in-poloshirt-style-557691793/#variationId=557688591,https://i.otto.de/i/otto/17213356?$001PICT36$,Spieth & Wensky Trachtenshirt Kinder in Poloshirt-Style,1,0,m,otto,117,1,70,102,126,206,44,49,#4169e1,Koenigsblau,royalblue,blau,65,105,225,225,71,88,0.5
60,https://www.otto.de/p/kidoki-langarmshirt-mit-pailletten-applikation-364422751/#variationId=364437549,https://i.otto.de/i/otto/16359477?$001PICT36$,Kidoki Langarmshirt mit Pailletten Applikation,0,1,f,otto,111,1,248,200,209,349,19,97,#ffc0cb,Rosa,pink,rosa,255,192,203,350,25,100,1
61,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-surf-print-735675697/#variationId=735675700,https://i.otto.de/i/otto/28443123?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Surf-Print??,1,0,m,otto,75,0,114,146,168,204,32,66,#778899,helles Schiefergrau,lightslategrey,grau,119,136,153,210,22,60,0.5
61,https://www.otto.de/p/tom-tailor-t-shirt-t-shirt-mit-surf-print-735675697/#variationId=735675700,https://i.otto.de/i/otto/28443123?$001PICT36$,TOM TAILOR T-Shirt ??T-Shirt mit Surf-Print??,1,0,m,otto,117,1,43,89,147,213,71,58,#4169e1,Koenigsblau,royalblue,blau,65,105,225,225,71,88,0.5
